"state","county","GEOID","total_county_pop","Organization","Spending"
"TN","Giles County",47055,29403,"coc",115538
"TN","Giles County",47055,29403,"hud_disability",133609
"TN","Greene County",47059,69077,"coc",354968
"TN","Greene County",47059,69077,"elderly",44835
"TN","Grundy County",47061,13371,"coc",408608
"TN","Hamblen County",47063,64479,"cdbg_entitlement",668913
"TN","Hamblen County",47063,64479,"coc",261192
"TN","Hamblen County",47063,64479,"elderly",287059
"TN","Hamblen County",47063,64479,"hcv",4146116
"TN","Hamblen County",47063,64479,"hud_disability",144954
"TN","Hamilton County",47065,364718,"cdbg_entitlement",3089850
"TN","Hamilton County",47065,364718,"coc",1302148
"TN","Hamilton County",47065,364718,"elderly",586156
"TN","Hamilton County",47065,364718,"hcv",59095672
"TN","Hamilton County",47065,364718,"home",1833219
"TN","Hamilton County",47065,364718,"hud_disability",487928
"TN","Hardeman County",47069,25247,"coc",250976
"TN","Hardin County",47071,25665,"coc",105116
"TN","Hardin County",47071,25665,"elderly",108569
"TN","Hawkins County",47073,56735,"coc",261192
"TN","Hawkins County",47073,56735,"elderly",84147
"TN","Haywood County",47075,17391,"coc",105116
"TN","Haywood County",47075,17391,"hcv",1887482
"TN","Henderson County",47077,27956,"coc",528126
"TN","Henderson County",47077,27956,"grrp_elements",750000
"TN","Henry County",47079,32251,"coc",330615
"TN","Hickman County",47081,25017,"coc",115538
"TN","Hickman County",47081,25017,"grrp_elements",750000
"TN","Hickman County",47081,25017,"hud_disability",133945
"TN","Houston County",47083,8201,"coc",105116
"TN","Humphreys County",47085,18528,"coc",105116
"TN","Humphreys County",47085,18528,"hud_disability",246
"TN","Jackson County",47087,11767,"coc",46299
"TN","Jefferson County",47089,54162,"elderly",55538
"TN","Johnson County",47091,17755,"coc",261192
"TN","Knox County",47093,466184,"cdbg_entitlement",5650805
"TN","Knox County",47093,466184,"coc",2923547
"TN","Knox County",47093,466184,"elderly",542026
"TN","Knox County",47093,466184,"hcv",66097725
"TN","Knox County",47093,466184,"home",3370002
"TN","Knox County",47093,466184,"hud_disability",427104
"TN","Knox County",47093,466184,"hud_esg",301876
"TN","Lake County",47095,7273,"coc",105116
"TN","Lauderdale County",47097,25689,"coc",105116
"TN","Lawrence County",47099,43780,"coc",115538
"TN","Lawrence County",47099,43780,"elderly",283131
"TN","Lawrence County",47099,43780,"hud_disability",118796
"TN","Lewis County",47101,12131,"coc",115538
"TN","Lewis County",47101,12131,"elderly",78469
"TN","Lincoln County",47103,34158,"coc",115538
"TN","Macon County",47111,24208,"coc",46299
"TN","Madison County",47113,97838,"cdbg_entitlement",1160066
"TN","Madison County",47113,97838,"coc",599919
"TN","Madison County",47113,97838,"elderly",579178
"TN","Madison County",47113,97838,"hcv",20992660
"TN","Madison County",47113,97838,"home",787337
"TN","Marion County",47115,28639,"coc",408608
"TN","Marshall County",47117,33708,"coc",115538
"TN","Maury County",47119,94615,"coc",508291
"TN","Maury County",47119,94615,"hud_disability",113991
"TN","McMinn County",47107,53392,"coc",408608
"TN","McMinn County",47107,53392,"elderly",42239
"TN","McMinn County",47107,53392,"hcv",1025687
"TN","McNairy County",47109,25814,"coc",105116
"TN","McNairy County",47109,25814,"elderly",507686
"TN","McNairy County",47109,25814,"grrp_comp",2e+06
"TN","Meigs County",47121,12237,"coc",408608
"TN","Monroe County",47123,46413,"elderly",76522
"TN","Monroe County",47123,46413,"hud_disability",77615
"TN","Montgomery County",47125,204992,"cdbg_entitlement",2092028
"TN","Montgomery County",47125,204992,"coc",115538
"TN","Montgomery County",47125,204992,"home",1210814
"TN","Montgomery County",47125,204992,"hud_disability",129080
"TN","Moore County",47127,6396,"coc",115538
"TN","Morgan County",47129,21538,"coc",46299
"TN","Obion County",47131,30343,"coc",105116
"TN","Obion County",47131,30343,"hud_disability",119135
"TN","Overton County",47133,22171,"coc",46299
"TN","Overton County",47133,22171,"elderly",138890
"TN","Perry County",47135,8020,"coc",115538
"TN","Pickett County",47137,5068,"coc",46299
"TN","Polk County",47139,16807,"coc",408608
"TN","Putnam County",47141,78542,"coc",46299
"TN","Putnam County",47141,78542,"elderly",584434
"TN","Putnam County",47141,78542,"hud_disability",470766
"TN","Rhea County",47143,32964,"coc",408608
"TN","Rhea County",47143,32964,"hcv",3509624
"TN","Roane County",47145,53331,"coc",46299
"TN","Robertson County",47147,70982,"coc",115538
"TN","Rutherford County",47149,324139,"cdbg_entitlement",1909571
"TN","Rutherford County",47149,324139,"coc",1440213
"TN","Rutherford County",47149,324139,"elderly",534099
"TN","Rutherford County",47149,324139,"hcv",16119750
"TN","Rutherford County",47149,324139,"home",1031614
"TN","Scott County",47151,22020,"coc",86799
"TN","Scott County",47151,22020,"elderly",56261
"TN","Scott County",47151,22020,"hud_disability",72892
"TN","Sequatchie County",47153,14936,"coc",1368104
"TN","Sequatchie County",47153,14936,"hcv",3072277
"TN","Sevier County",47155,98007,"coc",141843
"TN","Sevier County",47155,98007,"elderly",587537
"TN","Sevier County",47155,98007,"hud_disability",99517
"TN","Shelby County",47157,936611,"cdbg_entitlement",15166552
"TN","Shelby County",47157,936611,"coc",16242319
"TN","Shelby County",47157,936611,"elderly",5886672
"TN","Shelby County",47157,936611,"hcv",1.32e+08
"TN","Shelby County",47157,936611,"home",9364046
"TN","Shelby County",47157,936611,"hud_disability",1574600
"TN","Shelby County",47157,936611,"hud_esg",1140477
"TN","Shelby County",47157,936611,"hud_hopwa",8746344
"TN","Smith County",47159,19926,"coc",46299
"TN","Smith County",47159,19926,"elderly",98287
"TN","Stewart County",47161,13553,"coc",105116
"TN","Sullivan County",47163,157707,"cdbg_entitlement",1296015
"TN","Sullivan County",47163,157707,"coc",877490
"TN","Sullivan County",47163,157707,"elderly",298243
"TN","Sullivan County",47163,157707,"hcv",19967877
"TN","Sullivan County",47163,157707,"home",2531696
"TN","Sullivan County",47163,157707,"hud_disability",29661
"TN","Sullivan County",47163,157707,"hud_hopwa",1133529
"TN","Sumner County",47165,187680,"coc",115538
"TN","Sumner County",47165,187680,"elderly",1267078
"TN","Sumner County",47165,187680,"grrp_elements",750000
"TN","Tipton County",47167,61562,"coc",105116
"TN","Tipton County",47167,61562,"elderly",384505
"TN","Trousdale County",47169,10910,"coc",115538
"TN","Unicoi County",47171,17821,"coc",261192
"TN","Van Buren County",47175,5813,"coc",46299
"TN","Warren County",47177,40971,"coc",46299
"TN","Warren County",47177,40971,"elderly",176199
"TN","Washington County",47179,128874,"cdbg_entitlement",1128266
"TN","Washington County",47179,128874,"coc",976980
"TN","Washington County",47179,128874,"elderly",625716
"TN","Washington County",47179,128874,"hcv",7611988
"TN","Washington County",47179,128874,"hud_disability",1230
"TN","Wayne County",47181,16638,"coc",115538
"TN","Wayne County",47181,16638,"elderly",106342
"TN","Wayne County",47181,16638,"hud_disability",51543
"TN","Weakley County",47183,33377,"coc",105116
"TN","Weakley County",47183,33377,"elderly",464092
"TN","Weakley County",47183,33377,"grrp_comp",3200000
"TN","White County",47185,27087,"coc",46299
"TN","White County",47185,27087,"elderly",54411
"TN","Williamson County",47187,232380,"cdbg_entitlement",737387
"TN","Williamson County",47187,232380,"coc",698733
"TN","Williamson County",47187,232380,"elderly",509525
"TN","Williamson County",47187,232380,"hcv",3194772
"TN","Williamson County",47187,232380,"hud_disability",58342
"TN","Wilson County",47189,140604,"coc",46299
"TN","Wilson County",47189,140604,"elderly",127500
"TN","Wilson County",47189,140604,"hud_disability",71127
"TX","Anderson County",48001,57917,"hcv",2490733
"TX","Angelina County",48005,87119,"elderly",316154
"TX","Angelina County",48005,87119,"hcv",27628270
"TX","Angelina County",48005,87119,"hud_disability",250342
"TX","Archer County",48009,8754,"coc",29788
"TX","Atascosa County",48013,50194,"hcv",949843
"TX","Bastrop County",48021,86839,"hcv",2584689
"TX","Baylor County",48023,3560,"coc",29788
"TX","Bee County",48025,32609,"hcv",3128974
"TX","Bell County",48027,355700,"cdbg_entitlement",3665002
"TX","Bell County",48027,355700,"coc",1186910
"TX","Bell County",48027,355700,"hcv",34666875
"TX","Bell County",48027,355700,"home",1196546
"TX","Bexar County",48029,1978826,"cdbg_entitlement",31066622
"TX","Bexar County",48029,1978826,"coc",27361067
"TX","Bexar County",48029,1978826,"elderly",7273617
"TX","Bexar County",48029,1978826,"hcv",3.19e+08
"TX","Bexar County",48029,1978826,"home",13965756
"TX","Bexar County",48029,1978826,"hud_disability",2587384
"TX","Bexar County",48029,1978826,"hud_esg",2677581
"TX","Bexar County",48029,1978826,"hud_hopwa",2714440
"TX","Bosque County",48035,18428,"coc",439284
"TX","Bowie County",48037,93622,"cdbg_entitlement",737216
"TX","Bowie County",48037,93622,"coc",217707
"TX","Bowie County",48037,93622,"hcv",31748889
"TX","Brazoria County",48039,368062,"cdbg_entitlement",4113993
"TX","Brazoria County",48039,368062,"hcv",10681061
"TX","Brazoria County",48039,368062,"home",1138680
"TX","Brazoria County",48039,368062,"hud_disability",331047
"TX","Brazos County",48041,226370,"cdbg_entitlement",4113521
"TX","Brazos County",48041,226370,"coc",118191
"TX","Brazos County",48041,226370,"elderly",903262
"TX","Brazos County",48041,226370,"hcv",29151747
"TX","Brazos County",48041,226370,"home",1911340
"TX","Brewster County",48043,9231,"hcv",645303
"TX","Brooks County",48047,7100,"hcv",1926831
"TX","Brown County",48049,37805,"hcv",4892838
"TX","Burleson County",48051,18237,"coc",64922
"TX","Burnet County",48053,47548,"hcv",4399643
"TX","Calhoun County",48057,21470,"hcv",1099482
"TX","Callahan County",48059,13959,"hcv",744819
"TX","Cameron County",48061,422135,"cdbg_entitlement",7610945
"TX","Cameron County",48061,422135,"hcv",64764212
"TX","Cameron County",48061,422135,"home",2806411
"TX","Cameron County",48061,422135,"hud_esg",459029
"TX","Camp County",48063,12938,"hcv",202203
"TX","Chambers County",48071,42571,"hcv",1438074
"TX","Cherokee County",48073,52341,"hcv",2040923
"TX","Childress County",48075,7219,"coc",29788
"TX","Clay County",48077,10444,"coc",29788
"TX","Collin County",48085,1006038,"cdbg_entitlement",6993810
"TX","Collin County",48085,1006038,"coc",14247927
"TX","Collin County",48085,1006038,"elderly",2923915
"TX","Collin County",48085,1006038,"hcv",22024935
"TX","Collin County",48085,1006038,"home",1223744
"TX","Comal County",48091,148921,"cdbg_entitlement",897139
"TX","Comal County",48091,148921,"hcv",4175538
"TX","Cooke County",48097,40428,"hcv",4601188
"TX","Coryell County",48099,75576,"elderly",1105
"TX","Cottle County",48101,1624,"coc",29788
"TX","Crosby County",48107,5753,"hcv",257090
"TX","Dallas County",48113,2622634,"cdbg_entitlement",48819284
"TX","Dallas County",48113,2622634,"coc",27733689
"TX","Dallas County",48113,2622634,"elderly",4359568
"TX","Dallas County",48113,2622634,"hcv",7.76e+08
"TX","Dallas County",48113,2622634,"home",19450217
"TX","Dallas County",48113,2622634,"hud_disability",298804
"TX","Dallas County",48113,2622634,"hud_esg",3667615
"TX","Dallas County",48113,2622634,"hud_hopwa",21103881
"TX","Dawson County",48115,12849,"hcv",981666
"TX","DeWitt County",48123,20217,"hcv",658392
"TX","Denton County",48121,861690,"cdbg_entitlement",3945668
"TX","Denton County",48121,861690,"coc",1735198
"TX","Denton County",48121,861690,"elderly",995526
"TX","Denton County",48121,861690,"grrp_elements",312751
"TX","Denton County",48121,861690,"hcv",39583255
"TX","Denton County",48121,861690,"home",1017124
"TX","Denton County",48121,861690,"hud_disability",463024
"TX","Dimmit County",48127,10232,"elderly",181680
"TX","Dimmit County",48127,10232,"hcv",1400583
"TX","Dimmit County",48127,10232,"hud_disability",192667
"TX","Duval County",48131,11194,"elderly",610721
"TX","Duval County",48131,11194,"hcv",937436
"TX","Eastland County",48133,18289,"hcv",576963
"TX","Ector County",48135,162067,"cdbg_entitlement",1699280
"TX","Ector County",48135,162067,"coc",311616
"TX","Ector County",48135,162067,"elderly",1174987
"TX","Ector County",48135,162067,"hcv",23341168
"TX","Ector County",48135,162067,"home",678601
"TX","El Paso County",48141,836915,"cdbg_entitlement",12723255
"TX","El Paso County",48141,836915,"coc",5784640
"TX","El Paso County",48141,836915,"elderly",1235534
"TX","El Paso County",48141,836915,"hcv",87625277
"TX","El Paso County",48141,836915,"home",6100086
"TX","El Paso County",48141,836915,"hud_disability",265580
"TX","El Paso County",48141,836915,"hud_esg",1083468
"TX","El Paso County",48141,836915,"hud_hopwa",2068889
"TX","Falls County",48145,17281,"coc",439284
"TX","Fayette County",48149,25247,"hcv",639821
"TX","Floyd County",48153,5782,"hcv",878629
"TX","Foard County",48155,1207,"coc",29788
"TX","Fort Bend County",48157,790892,"cdbg_entitlement",7398877
"TX","Fort Bend County",48157,790892,"coc",19866722
"TX","Fort Bend County",48157,790892,"hcv",9279146
"TX","Fort Bend County",48157,790892,"home",2181247
"TX","Fort Bend County",48157,790892,"hud_disability",181213
"TX","Fort Bend County",48157,790892,"hud_esg",586171
"TX","Freestone County",48161,19744,"coc",439284
"TX","Frio County",48163,20013,"hcv",1381440
"TX","Galveston County",48167,337600,"cdbg_entitlement",3881716
"TX","Galveston County",48167,337600,"coc",935665
"TX","Galveston County",48167,337600,"hcv",53107428
"TX","Galveston County",48167,337600,"home",557129
"TX","Gonzales County",48177,20828,"hcv",99491
"TX","Gonzales County",48177,20828,"hud_disability",441778
"TX","Grayson County",48181,133527,"cdbg_entitlement",1228853
"TX","Grayson County",48181,133527,"elderly",222091
"TX","Grayson County",48181,133527,"hcv",18973700
"TX","Gregg County",48183,123633,"cdbg_entitlement",1366021
"TX","Gregg County",48183,123633,"coc",254326
"TX","Gregg County",48183,123633,"elderly",1171200
"TX","Gregg County",48183,123633,"hcv",13305901
"TX","Gregg County",48183,123633,"home",686304
"TX","Gregg County",48183,123633,"hud_disability",41676
"TX","Grimes County",48185,28447,"coc",64922
"TX","Grimes County",48185,28447,"elderly",422938
"TX","Guadalupe County",48187,163030,"hcv",6567632
"TX","Guadalupe County",48187,163030,"hud_disability",411490
"TX","Hale County",48189,33463,"hcv",3262140
"TX","Hardeman County",48197,3958,"coc",29788
"TX","Hardeman County",48197,3958,"hcv",578519
"TX","Harris County",48201,4680609,"cdbg_entitlement",82536509
"TX","Harris County",48201,4680609,"coc",47626597
"TX","Harris County",48201,4680609,"elderly",18800692
"TX","Harris County",48201,4680609,"hcv",5.19e+08
"TX","Harris County",48201,4680609,"home",35483459
"TX","Harris County",48201,4680609,"hud_disability",2300508
"TX","Harris County",48201,4680609,"hud_esg",6681670
"TX","Harris County",48201,4680609,"hud_hopwa",27211616
"TX","Harrison County",48203,66547,"cdbg_entitlement",726253
"TX","Harrison County",48203,66547,"hcv",7353448
"TX","Hays County",48209,222827,"cdbg_entitlement",1440385
"TX","Hays County",48209,222827,"hcv",4727127
"TX","Henderson County",48213,81969,"hcv",2510898
"TX","Hidalgo County",48215,861137,"cdbg_entitlement",25103999
"TX","Hidalgo County",48215,861137,"elderly",299281
"TX","Hidalgo County",48215,861137,"hcv",77418336
"TX","Hidalgo County",48215,861137,"home",5966926
"TX","Hidalgo County",48215,861137,"hud_esg",1618328
"TX","Hill County",48217,36109,"coc",439284
"TX","Hockley County",48219,22986,"hcv",4948482
"TX","Howard County",48227,36213,"hcv",3579970
"TX","Hunt County",48231,96202,"hcv",12394947
"TX","Jack County",48237,8888,"coc",29788
"TX","Jackson County",48239,14822,"hcv",1197818
"TX","Jasper County",48241,35562,"grrp_comp",7040000
"TX","Jasper County",48241,35562,"hud_disability",133101
"TX","Jefferson County",48245,253136,"cdbg_entitlement",4879351
"TX","Jefferson County",48245,253136,"elderly",903844
"TX","Jefferson County",48245,253136,"grrp_comp",52160000
"TX","Jefferson County",48245,253136,"hcv",84779801
"TX","Jefferson County",48245,253136,"home",1810253
"TX","Jefferson County",48245,253136,"hud_disability",291260
"TX","Jim Hogg County",48247,5187,"hcv",606527
"TX","Jim Wells County",48249,40796,"hcv",1994787
"TX","Johnson County",48251,171359,"elderly",375529
"TX","Johnson County",48251,171359,"hcv",4289360
"TX","Karnes County",48255,15547,"hcv",319272
"TX","Kaufman County",48257,129792,"hcv",6253310
"TX","Kendall County",48259,45491,"hcv",1114827
"TX","Kerr County",48265,52195,"hud_disability",200507
"TX","Kleberg County",48273,30725,"hcv",8839199
"TX","Kleberg County",48273,30725,"hud_disability",394407
"TX","La Salle County",48283,7551,"hcv",604878
"TX","Lamar County",48277,49705,"elderly",137597
"TX","Lamar County",48277,49705,"hcv",3391901
"TX","Leon County",48289,17325,"coc",64922
"TX","Liberty County",48291,86173,"elderly",306487
"TX","Liberty County",48291,86173,"hcv",1986338
"TX","Liberty County",48291,86173,"hud_disability",264809
"TX","Limestone County",48293,23364,"coc",439284
"TX","Lubbock County",48303,308392,"cdbg_entitlement",4500254
"TX","Lubbock County",48303,308392,"coc",1404880
